User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1001168,P00249342,F,26-35,0,A,1,1,5,,,5278
1005592,P00111042,M,26-35,1,A,4+,1,15,,,20853
1005057,P00114042,M,51-55,7,C,4+,0,5,14,,8693
1004855,P00170842,M,26-35,12,B,1,0,2,5,,3551
1005251,P00115642,F,26-35,17,A,1,1,8,14,,7758
1005996,P00270842,F,26-35,0,B,1,1,5,,,5392
1000721,P00173842,F,36-45,9,B,1,0,1,2,15,15638
1000169,P00084442,M,26-35,7,B,3,0,13,16,,590
1005838,P00265542,F,46-50,7,B,0,1,5,8,,7063
1001170,P00033342,M,55+,3,A,2,1,5,14,,5175
1000984,P00101942,M,51-55,16,A,2,1,8,17,,6158
1003857,P00034742,M,18-25,14,C,4+,0,5,14,17,8770
1005344,P00103042,F,51-55,1,C,3,0,1,14,,7582
1000202,P00025442,M,18-25,4,A,3,0,1,2,9,19300
1001744,P00014542,M,36-45,12,C,2,0,8,,,10078
1000293,P00042742,M,55+,1,C,1,1,5,14,,7191
1000843,P00178942,M,26-35,7,B,2,1,5,8,,8798
1001624,P00063342,M,26-35,0,B,1,1,1,2,9,7917
1004904,P00158342,M,51-55,15,B,1,1,8,,,8023
1003327,P00031842,M,18-25,12,B,4+,0,1,5,12,11858
1004598,P00114942,F,36-45,3,C,0,1,1,15,16,15782
1000949,P00117142,M,51-55,17,B,4+,1,2,17,,16120
1000357,P00003242,M,18-25,0,A,4+,0,8,15,,8026
1003691,P00017242,M,26-35,7,B,1,1,11,,,3182
1003374,P00116842,M,36-45,5,C,3,0,2,5,8,13088
1004815,P00117842,F,51-55,18,C,0,1,5,13,16,8675
1000987,P00244042,F,36-45,17,C,0,0,1,2,15,19597
1001121,P00255842,M,55+,7,C,4+,1,16,,,20270
1001150,P00046142,F,26-35,20,A,1,0,1,16,,8121
1000647,P00229742,M,36-45,12,B,1,1,1,16,,15726
1004961,P00359742,M,26-35,7,C,1,1,1,5,,15371
1001354,P0094542,F,26-35,2,B,3,0,2,4,9,6434
1000091,P00120342,M,36-45,7,C,3,1,5,17,,7177
1004705,P00001142,F,18-25,0,C,0,1,5,8,14,6983
1001129,P00250842,M,36-45,17,C,2,0,8,,,5902
1000424,P00182542,M,26-35,17,A,3,0,5,11,,5342
1003762,P00179542,M,51-55,6,B,0,1,11,,,3027
1001010,P00277942,M,26-35,0,A,1,0,1,,,8092
1000753,P00249542,M,0-17,10,C,1,0,1,5,15,11744
1003195,P00118442,M,18-25,4,B,4+,0,1,2,,15480
1004408,P00177242,F,46-50,2,B,1,1,12,,,1726
1000155,P00010742,M,36-45,12,C,4+,1,1,8,17,11642
1005306,P00127742,F,26-35,17,B,4+,0,1,2,15,11757
1004837,P00059242,M,26-35,5,B,2,0,11,,,6170
1005761,P00256642,M,26-35,20,B,1,1,5,,,5474
1005491,P00057542,M,18-25,7,A,1,0,3,4,5,13434
1002753,P00102142,F,51-55,20,B,1,1,13,16,,776
1000225,P00275342,M,26-35,7,A,0,0,6,8,,16032
1003261,P00224842,M,46-50,20,B,1,1,8,,,8049
1003280,P00360042,M,26-35,7,B,1,0,8,,,2212
1003340,P00156442,M,46-50,16,C,1,1,8,,,9991
1002926,P00313042,F,18-25,2,B,1,0,5,14,,3653
1003993,P00150342,M,26-35,0,B,2,0,8,14,,7973
1004116,P00109542,M,36-45,7,A,2,0,8,14,17,8047
1004952,P00156442,F,26-35,14,A,1,1,8,,,8015
1003219,P00106042,F,18-25,4,C,1,0,5,,,6891
1002637,P00298442,F,36-45,20,B,1,0,16,,,16404
1004771,P00106042,F,26-35,4,A,0,0,5,,,5292
1003841,P00135142,M,46-50,18,A,4+,0,13,16,,744
1004896,P00327942,M,36-45,6,C,3,1,5,,,1907
1000749,P00258042,M,36-45,18,B,0,0,11,,,4614
1005454,P00111542,M,36-45,7,C,0,0,2,17,,16420
1001980,P00362342,M,36-45,7,A,1,0,5,,,6901
1004080,P00355942,M,36-45,1,C,2,0,8,13,,9885
1004342,P00251942,M,26-35,0,C,2,1,1,2,5,15890
1005484,P00209742,M,46-50,17,C,4+,1,1,11,15,15715
1002676,P00265242,M,55+,20,B,1,1,5,8,,8602
1005265,P00129542,M,46-50,1,B,2,1,8,14,,5825
1003675,P00212742,M,36-45,7,B,3,0,5,,,6885
1004077,P00025442,F,36-45,2,A,3,0,1,2,9,19417
1003308,P00144642,F,18-25,20,B,3,1,1,15,16,11832
1002011,P00024042,F,36-45,3,B,3,1,7,,,16700
1004305,P00148542,F,46-50,17,B,1,1,1,16,17,15756
1005599,P00182742,M,36-45,7,A,1,0,1,2,14,15384
1004055,P00026042,M,51-55,0,B,4+,1,8,14,17,5902
1000204,P00320542,M,26-35,7,B,1,1,8,14,,5863
1000840,P00199442,F,26-35,3,C,1,1,5,9,,7114
1001448,P00224042,F,26-35,3,A,1,0,8,,,10080
1001242,P00120042,F,36-45,0,A,0,1,1,2,,12064
1002624,P00153842,F,36-45,0,A,1,1,8,14,16,9801
1004673,P00339342,M,36-45,16,B,2,1,1,,,15854
1000329,P00071442,M,36-45,7,A,1,0,15,17,,16729
1001794,P00303042,M,26-35,11,B,1,0,5,,,8712
1003709,P00026742,M,26-35,12,C,3,0,8,11,,7783
1002600,P00131042,M,26-35,14,C,1,1,8,,,8065
1001389,P00180342,M,26-35,17,B,4+,1,11,,,4593
1003143,P00358742,F,51-55,16,C,1,1,5,,,6974
1000278,P00223642,M,46-50,18,C,4+,1,11,15,,5927
1003081,P00196542,M,26-35,7,B,1,1,5,8,14,7043
1003842,P00190042,F,36-45,16,B,4+,0,3,4,5,10977
1002952,P00112442,M,26-35,4,B,1,0,6,8,,16448
1003742,P00187842,M,26-35,0,B,0,1,1,16,,15504
1005140,P00299142,M,26-35,6,B,2,0,5,,,5312
1000820,P00074642,M,36-45,7,A,1,0,5,9,14,7044
1002745,P00102142,F,36-45,1,C,1,0,13,16,,586
1005816,P00242742,M,26-35,0,C,4+,1,1,2,9,11762
1001601,P00173942,M,26-35,12,C,2,0,1,5,6,15756
1002581,P00150842,M,26-35,11,A,1,0,11,13,16,6179
1003378,P00185642,M,18-25,4,A,1,0,4,5,,1436
1001068,P00155242,F,18-25,4,B,2,0,3,4,12,13425
1004604,P00103042,M,26-35,15,C,1,1,1,14,,19087
1002995,P00134042,M,26-35,15,A,4+,0,5,17,,5246
1003741,P00286742,M,26-35,0,C,1,0,1,16,,11837
1005083,P00048742,M,26-35,4,B,4+,1,5,,,7020
1003675,P00111942,M,36-45,7,B,3,0,8,17,,9714
1001606,P00372445,F,36-45,3,A,4+,0,20,,,593
1002213,P00258742,F,26-35,0,B,3,0,5,,,8576
1004080,P00265242,M,36-45,1,C,2,0,5,8,,8780
1004879,P00085242,M,26-35,3,A,2,0,8,14,17,9900
1003305,P00170642,M,55+,20,C,0,0,5,8,,5397
1003122,P00301742,F,26-35,7,C,3,1,5,,,5160
1000505,P00313442,M,36-45,17,C,2,1,5,6,8,7087
1000449,P00123742,M,26-35,7,C,3,0,11,,,6152
1002751,P00303042,F,26-35,16,C,3,1,5,,,1717
1004459,P00174242,M,26-35,1,C,4+,0,15,16,,12875
1004269,P00254342,M,36-45,18,B,1,1,5,11,,3705
1000641,P00327842,F,36-45,0,A,2,1,8,16,,9839
1003560,P00102642,F,26-35,6,B,4+,1,4,8,9,3539
1003313,P00316642,M,36-45,20,A,2,0,4,5,,2832
1000766,P00205442,F,26-35,7,C,3,1,5,8,14,7078
1005371,P00165742,M,26-35,11,A,0,0,8,16,,9994
1005111,P00249542,M,36-45,2,B,1,1,1,5,15,19054
1005872,P00250242,M,26-35,17,C,1,1,5,,,7073
1002793,P00230842,M,36-45,7,B,3,0,8,,,7957
1004285,P00140642,M,36-45,0,B,3,0,5,,,5337
1004018,P00149342,F,46-50,20,C,2,1,13,16,,935
1003416,P00321942,M,26-35,12,B,4+,1,5,,,6855
1001051,P00031942,F,26-35,0,A,0,1,11,,,3123
1002398,P00078442,M,26-35,0,B,1,0,8,,,6055
1002511,P00188442,M,26-35,7,C,2,0,5,7,,8716
1005974,P00133842,F,26-35,1,C,0,1,8,,,5842
1001904,P00041942,M,18-25,1,B,4+,0,5,18,,7170
1003762,P00245142,M,51-55,6,B,0,1,11,,,3232
1001274,P00129442,M,46-50,7,B,4+,1,5,8,,5143
1004449,P00274942,M,26-35,12,C,4+,1,8,,,9893
1000068,P00327542,M,18-25,4,A,0,0,5,,,7030
1001943,P00238542,M,18-25,4,B,0,0,5,14,,7079
1003054,P00278642,M,18-25,4,B,1,1,5,,,7025
1005148,P00318742,M,26-35,20,B,2,1,1,8,,11426
1003121,P00035742,M,26-35,2,B,3,0,11,,,4523
1001202,P00092942,M,36-45,12,B,0,0,8,17,,6055
1003578,P00015842,M,51-55,3,C,0,1,1,14,16,8029
1002462,P00294242,M,36-45,1,B,1,0,4,5,,2777
1001273,P00192042,M,36-45,2,C,3,1,5,9,14,7084
1001115,P00037342,F,26-35,1,C,0,0,8,11,,6127
1001168,P00216742,F,26-35,0,A,1,1,5,,,6913
1000498,P00244742,M,36-45,17,A,1,0,11,,,5975
1002092,P00223242,M,55+,1,B,4+,1,5,14,,5151
1003889,P00116142,M,46-50,6,C,0,1,10,13,16,23753
1004901,P00154042,M,26-35,7,C,1,0,1,2,15,15711
1005747,P00180642,M,26-35,0,B,4+,1,11,,,1488
1004362,P00289342,M,26-35,17,B,4+,0,5,8,14,5200
1000205,P00114942,M,36-45,12,A,1,0,1,15,16,19543
1003618,P00115642,M,55+,17,A,4+,1,8,14,,7868
1000210,P00015542,F,0-17,10,C,0,0,1,2,13,19468
1002821,P00330342,M,18-25,20,B,3,0,5,11,16,1924
1000333,P00288142,M,36-45,2,A,0,1,5,,,6970
1001168,P00171542,F,26-35,0,A,1,1,2,5,14,9760
1005306,P00127542,F,26-35,17,B,4+,0,1,2,15,4091
1002233,P00212142,F,36-45,3,B,2,1,8,,,6039
1005996,P00331942,F,26-35,0,B,1,1,5,,,6933
1001128,P00075542,M,26-35,1,A,2,0,8,13,,7775
1003411,P00036842,M,18-25,4,A,4+,0,1,14,16,4414
1001220,P00155342,M,0-17,10,A,3,0,5,13,,6982
1002484,P00045542,M,46-50,5,B,0,0,5,14,,3485
1001600,P00245642,M,36-45,7,B,1,1,5,11,12,5481
1001195,P00103442,F,0-17,10,C,1,0,11,,,4626
1004725,P0094142,M,36-45,5,A,2,0,4,5,,2081
1004347,P00001142,F,18-25,20,C,1,0,5,8,14,7135
1000182,P00161442,M,18-25,4,C,0,0,5,14,,5359
1002807,P00220442,F,36-45,11,B,2,1,5,14,,5440
1004577,P00267142,M,36-45,7,C,0,1,8,12,,2018
1005997,P00334042,F,26-35,7,A,3,0,1,11,15,19115
1005263,P00274042,M,36-45,7,B,1,0,1,,,15630
1003401,P00267142,M,36-45,7,B,1,0,8,12,,4215
1005413,P00161042,M,36-45,1,B,1,0,14,16,,14742
1002484,P00113742,M,46-50,5,B,0,0,5,14,,5200
1003864,P00295342,M,51-55,20,C,0,1,2,8,,16078
1003963,P00029542,M,51-55,20,A,2,0,1,2,18,8186
1005767,P00266242,M,26-35,2,B,0,0,11,,,4687
1000351,P00021142,M,18-25,4,A,4+,0,5,,,1844
1003469,P00085842,M,46-50,17,B,3,1,12,,,1749
1001500,P00259342,M,26-35,17,A,2,0,5,9,,7029
1002041,P00157542,F,26-35,20,B,4+,0,8,14,,8078
1005026,P00347442,M,26-35,17,B,1,1,5,,,2008
1004472,P00171342,F,46-50,16,B,0,1,13,16,,760
1001905,P00051442,F,36-45,20,A,1,0,8,17,,5995
1001320,P0098242,M,26-35,4,A,2,0,1,16,,11796
1004048,P00278542,F,36-45,1,B,1,0,8,,,8132
1000181,P00284642,M,18-25,17,C,1,0,5,8,,3454
1003943,P00031042,F,36-45,7,C,2,1,8,,,9857
1003007,P00074242,M,36-45,0,C,1,1,5,,,1811
1005387,P00142142,F,26-35,1,B,4+,1,1,2,15,12083
1003693,P00075542,M,26-35,15,B,1,1,8,13,,9833
1003018,P00254142,M,36-45,0,B,0,0,8,,,8116
1004447,P00195342,M,46-50,5,B,0,1,2,5,,9597
1000329,P00211142,M,36-45,7,A,1,0,5,,,5248
1000852,P00025442,M,26-35,5,C,1,0,1,2,9,15666
1001820,P00313342,M,26-35,20,B,1,1,5,,,7188
1004460,P00140742,M,26-35,14,C,4+,0,1,15,,11797
1002899,P00089142,M,36-45,14,A,3,1,5,,,5314
1000211,P00328142,M,46-50,17,C,1,1,8,16,,7905
1005526,P00219942,F,36-45,2,A,0,0,6,16,,4416
1005482,P00018342,M,18-25,7,A,1,0,11,,,5922
1002812,P00070342,M,26-35,17,B,3,0,1,2,14,11896
1001780,P00046742,M,36-45,1,B,0,0,1,2,15,15655
1003207,P00059642,M,36-45,7,A,0,0,1,2,3,19412
1004358,P00070242,M,36-45,17,C,0,0,5,11,,8751
1001227,P00058042,M,51-55,1,B,2,0,8,16,,5863
1003777,P00252442,M,18-25,4,B,0,0,8,,,5891
1002590,P00244342,M,18-25,4,A,0,0,11,,,6090
1004277,P00049942,M,36-45,16,A,0,0,11,15,,6122
1004373,P00273942,M,51-55,12,C,1,1,5,12,,8848
1002072,P00085242,F,51-55,12,C,1,0,8,14,17,9919
1001724,P00184942,M,18-25,4,C,3,0,1,8,17,19031
1003648,P00057342,M,18-25,4,B,1,0,4,5,,2099
1000093,P00221742,M,26-35,17,B,1,1,1,8,,11664
1001780,P00044442,M,36-45,1,B,0,0,1,16,,12017
1005220,P00143142,M,26-35,7,B,4+,0,8,14,,5896
1003550,P00221542,M,26-35,5,B,0,0,5,15,,5234
1003945,P00120642,F,46-50,1,B,2,0,5,,,7009
1001314,P00248442,F,18-25,4,C,0,0,3,4,,3009
1004748,P00212942,M,46-50,16,B,3,0,5,,,8619
1003626,P00154542,M,26-35,17,B,3,0,1,2,,11775
1005878,P00293042,F,26-35,0,A,4+,1,8,,,6164
1005118,P00145042,M,0-17,10,B,2,0,1,2,5,15850
1004514,P00173242,M,18-25,3,C,2,1,5,,,1870
1000075,P00294442,F,0-17,10,C,4+,0,3,4,12,13252
1001648,P00111542,M,51-55,14,B,3,1,2,17,,9830
1004850,P00199442,F,46-50,3,C,2,0,5,9,,3637
1002618,P00317842,F,18-25,4,C,0,1,8,,,7883
1000549,P00058342,M,26-35,6,A,3,0,3,4,,13544
1001542,P00070542,M,18-25,17,C,4+,0,3,15,,10582
1004380,P00294442,F,26-35,1,C,1,0,3,4,12,7944
1003116,P00255742,M,26-35,12,C,4+,0,3,4,,8267
1004635,P0096442,M,18-25,4,B,2,0,4,5,12,3475
1000195,P00074642,M,26-35,12,B,4+,1,5,9,14,3721
1001937,P00113542,M,26-35,11,C,4+,0,8,17,,7827
1002822,P00241642,M,51-55,7,B,2,1,1,2,11,11397
1003410,P00050142,M,36-45,1,B,3,1,5,,,5181
1001655,P00102642,M,18-25,4,C,2,1,4,8,9,2862
1003224,P0094542,F,26-35,14,A,3,1,2,4,9,9829
1004193,P00288042,M,55+,13,C,1,0,8,,,7838
1000839,P00269942,M,26-35,0,A,2,0,1,2,,19532
1005046,P00003042,M,26-35,16,A,0,0,8,,,7941
1000629,P0095342,F,0-17,10,C,2,0,2,4,,12699
1002279,P00257542,M,51-55,7,B,2,1,5,,,8660
1001701,P00001742,F,26-35,4,B,1,0,8,14,,10009
1005786,P00242842,M,26-35,6,B,1,1,5,14,,7140
1001899,P00116342,F,46-50,6,A,1,1,2,,,12715
1003391,P00086242,M,18-25,4,A,0,0,10,,,23304
1005996,P00083942,F,26-35,0,B,1,1,12,14,,1384
1000374,P00059442,F,36-45,14,C,0,0,6,8,16,20494
1001311,P00242742,M,18-25,10,C,1,0,1,2,9,19480
1000777,P00348242,M,18-25,19,B,1,0,8,,,5948
1000025,P00173842,M,18-25,4,C,4+,0,1,2,15,15310
1003780,P00177242,M,0-17,0,C,0,0,12,,,1371
1003792,P00304842,M,26-35,6,A,1,0,8,,,7900
1002170,P00329442,F,51-55,16,C,2,1,5,8,,7118
1002092,P00178342,M,55+,1,B,4+,1,8,,,5913
1002734,P00276142,F,18-25,4,C,1,0,12,,,1431
1001137,P00238542,M,18-25,4,B,4+,0,5,14,,5327
1002386,P00172842,F,26-35,0,B,3,0,3,4,,7966
1004310,P00129642,M,26-35,4,C,2,1,5,,,8624
1003777,P00334242,M,18-25,4,B,0,0,1,8,,15790
1005070,P00177642,M,26-35,2,A,0,0,8,,,8077
1000830,P00121042,M,36-45,7,A,3,0,15,,,20835
1001285,P00337742,M,36-45,4,A,0,1,5,14,,1957
1000540,P00184642,M,18-25,1,B,1,0,8,14,,9742
1001088,P00286542,F,0-17,10,A,3,0,8,,,8060
1002206,P00358442,M,46-50,7,B,1,1,1,15,,8228
1004793,P00048042,F,26-35,6,B,2,1,1,6,8,15806
1005831,P00264542,M,26-35,1,A,2,1,2,15,16,6529
1000493,P00024042,M,51-55,7,C,1,1,7,,,21074
1003074,P00317842,M,26-35,0,C,4+,1,8,,,9738
1003389,P0095542,M,18-25,0,A,0,0,2,4,9,12769
1001136,P00005042,F,36-45,7,C,3,0,6,16,,20017
1000429,P00367042,M,18-25,0,C,1,0,8,,,5836
1000164,P00086042,F,55+,13,C,1,0,8,14,17,7895
1000680,P00248542,M,26-35,12,C,1,0,8,16,,8141
1004958,P00319842,M,18-25,7,B,1,0,3,5,,8312
1000709,P00181542,M,18-25,0,C,1,0,11,16,,2954
1001043,P00057942,F,51-55,11,C,4+,0,1,2,6,15632
1003308,P00331942,F,18-25,20,B,3,1,5,,,5371
1000623,P00028042,M,26-35,17,C,3,1,1,16,,12089
1001058,P00120242,M,26-35,1,B,2,0,8,,,9969
1005255,P00339342,M,0-17,10,A,3,0,1,,,19140
1003020,P00265242,F,36-45,7,B,0,0,5,8,,8732
1002063,P00184242,M,26-35,4,A,3,0,9,15,,14446
1000416,P00265242,M,46-50,14,C,3,1,5,8,,8664
1004489,P00267342,M,18-25,4,B,1,0,1,2,5,15341
1004425,P00101742,M,36-45,7,B,1,0,12,14,,1084
1005329,P00177842,F,26-35,5,B,1,0,8,,,8120
1004014,P00059642,M,26-35,0,C,2,1,1,2,3,15607
1003526,P00102942,M,36-45,2,B,1,1,1,14,,3971
1004167,P00193742,M,26-35,20,B,1,0,8,15,,8010
1000710,P00331142,M,26-35,20,A,4+,0,5,,,3720
1004381,P00313342,M,26-35,4,B,3,1,5,,,6928
1005555,P00148842,M,0-17,10,B,2,0,6,8,16,12322
1005423,P00331642,F,51-55,5,C,0,1,12,,,1429
1005734,P00331542,F,26-35,14,B,4+,1,5,8,,6940
1005367,P00177142,M,18-25,4,A,1,0,8,13,,7893
1002824,P00111742,M,18-25,4,C,3,0,15,,,17184
1002302,P00128742,M,51-55,12,A,1,1,1,,,11373
1004506,P00031042,M,51-55,16,B,2,0,8,,,9787
1002708,P00247542,M,26-35,7,C,2,1,8,16,,4183
1000921,P00101942,M,26-35,17,B,1,0,8,17,,9881
1005654,P00051642,M,26-35,4,A,3,1,8,,,8077
1000690,P00035542,M,26-35,12,C,3,0,3,4,12,10972
1001941,P00220842,M,36-45,17,A,1,0,4,8,,2128
1005184,P00274542,M,18-25,20,B,4+,1,6,16,,20375
1001227,P00170642,M,51-55,1,B,2,0,5,8,,8871
1003292,P00059442,F,51-55,6,B,3,0,6,8,16,20109
1002091,P00110942,F,36-45,20,C,1,0,1,2,,19248
1002302,P00230942,M,51-55,12,A,1,1,5,14,,3746
1001605,P00141942,F,18-25,0,B,1,0,5,8,14,6946
1005759,P00255942,F,26-35,1,A,2,0,1,16,,15168
1003832,P00306042,F,26-35,7,B,1,1,2,8,,9903
1004310,P00160942,M,26-35,4,C,2,1,1,16,,15840
1000199,P00187942,M,18-25,4,B,1,0,4,8,,1458
1004238,P00249542,M,36-45,16,B,3,0,1,5,15,15586
1000549,P00123742,M,26-35,6,A,3,0,11,,,7490
1001676,P00342442,M,18-25,4,B,4+,0,11,15,16,1640
1005264,P00250242,M,18-25,4,B,4+,0,5,,,5336
1000120,P00044442,M,26-35,11,C,0,0,1,16,,8299
1000169,P00271742,M,26-35,7,B,3,0,1,5,,11939
1004215,P00371644,M,26-35,7,A,2,0,20,,,373
1004322,P00243942,F,51-55,6,B,1,0,1,2,15,15763
1000566,P00209142,M,26-35,17,A,3,0,5,8,,6864
1005580,P00337742,M,46-50,7,B,4+,0,5,14,,3644
1005103,P00143642,F,36-45,16,C,1,0,1,2,6,19637
1002566,P00080342,M,36-45,17,B,3,0,1,6,8,12046
1002643,P00265042,M,46-50,17,B,1,1,16,,,20818
1001887,P00101742,M,55+,15,C,3,1,12,14,,1731
1001182,P00114342,M,0-17,10,B,3,0,1,8,17,15855
1005002,P00048742,M,26-35,17,B,1,1,5,,,7033
1004457,P00296042,M,36-45,14,C,1,0,8,13,16,8143
1001004,P00000242,M,26-35,3,B,2,0,2,4,9,12892
1001865,P00235042,F,18-25,1,B,2,0,8,,,6148
1004161,P00111942,M,46-50,0,B,3,1,8,17,,9792
1000590,P00275642,F,36-45,6,C,1,0,8,,,9733
1003080,P00241042,M,26-35,20,A,4+,1,8,,,6012
1004890,P00049642,F,26-35,1,C,1,0,8,14,,7935
1001065,P00220442,F,26-35,0,B,3,0,5,14,,6941
1002355,P00176842,F,46-50,9,C,2,1,12,14,,1745
1000553,P00170642,M,26-35,2,B,1,0,5,8,,8761
1005805,P00219242,F,26-35,0,B,1,1,4,5,,1435
1002109,P00111042,M,26-35,16,B,2,0,15,,,13177
1002793,P00359242,M,36-45,7,B,3,0,1,5,17,19079
1000780,P00182742,M,26-35,17,B,3,0,1,2,14,15183
1001938,P00346142,F,26-35,2,C,1,1,1,15,,11844
1005795,P00046742,M,26-35,1,A,1,1,1,2,15,19260
1001555,P00073642,F,18-25,0,B,0,1,8,,,10027
1005433,P00149442,F,36-45,17,B,3,1,1,8,16,8242
1000062,P00022442,F,36-45,3,A,1,0,8,16,,8007
1002503,P00258742,M,36-45,17,C,3,1,5,,,1952
1005419,P00100842,F,18-25,12,C,3,1,5,,,7151
1001223,P00153742,M,26-35,2,C,4+,0,8,,,8019
1005433,P00132042,F,36-45,17,B,3,1,13,16,,372
1000424,P00267242,M,26-35,17,A,3,0,11,,,4623
1001717,P00033642,F,51-55,6,B,1,0,5,8,,3712
1003140,P00120342,F,26-35,4,C,1,0,5,17,,5218
1000058,P00227142,M,26-35,2,B,3,0,5,,,6981
1005828,P00255842,M,26-35,17,B,1,0,16,,,12222
1003420,P00177642,F,26-35,7,A,3,0,8,,,9760
1000268,P00130442,F,18-25,12,C,1,0,3,5,,2857
1002857,P00258942,M,26-35,0,B,2,0,5,11,,5469
1002486,P00112442,M,18-25,12,A,1,0,6,8,,16137
1005426,P00112142,M,26-35,14,C,1,0,1,2,14,15450
1001635,P00298942,M,26-35,0,B,1,0,1,5,,15879
1004840,P00053642,F,46-50,6,C,3,1,7,,,12734
1005678,P00106742,M,36-45,17,A,0,1,3,5,,10769
1005163,P00343442,M,46-50,6,B,1,1,12,,,1419
1000371,P00199442,M,18-25,4,B,4+,0,5,9,,3654
1004067,P00178042,M,46-50,20,C,4+,1,8,14,,7945
1003057,P00171842,F,26-35,12,B,1,0,8,14,,2120
1003854,P00115542,M,26-35,14,C,1,1,8,,,8058
1004785,P00148642,F,26-35,14,A,0,1,6,10,13,16480
1005992,P00251242,F,18-25,4,C,4+,0,5,11,,5311
1001360,P00310842,M,26-35,20,C,1,1,6,8,10,16101
1003301,P00283842,F,26-35,2,B,3,0,8,,,5834
1003309,P00336942,M,26-35,17,C,2,1,5,,,7075
1002047,P00295842,M,0-17,10,B,1,0,5,8,,7090
1001264,P00319042,M,26-35,1,A,3,0,5,,,8790
1005823,P00031842,M,26-35,12,B,1,0,1,5,12,15458
1005157,P00285342,M,36-45,1,C,2,1,5,8,,7000
1004033,P00163842,M,26-35,6,B,1,0,8,,,7809
1001350,P00240142,F,36-45,0,C,1,0,5,,,3604
1003428,P00233542,M,46-50,1,C,4+,1,1,15,,15528
1003024,P00173942,M,36-45,17,A,4+,0,1,5,6,15391
1003413,P00258742,F,26-35,17,B,2,0,5,,,3640
1003371,P00111042,M,26-35,2,A,3,0,15,,,21017
1005415,P00284642,F,26-35,7,C,3,1,5,8,,6990
1002114,P00212442,M,18-25,18,C,0,0,11,16,,4463
1000752,P00147142,F,26-35,3,A,3,0,6,8,10,8422
1005682,P00335442,M,18-25,0,B,2,0,1,15,,4343
1005306,P00125642,F,26-35,17,B,4+,0,5,14,,7077
1003596,P00028242,F,36-45,4,A,3,0,6,8,,16048
1000326,P00272242,M,51-55,11,B,1,1,8,,,4015
1004425,P00324642,M,36-45,7,B,1,0,8,,,6037
1003201,P00065342,M,46-50,7,B,0,1,2,15,,12773
1005765,P00065342,M,26-35,11,B,2,1,2,15,,9775
1001851,P00358242,M,26-35,19,B,4+,1,8,,,3972
1000987,P00255542,F,36-45,17,C,0,0,5,,,6949
1001647,P00337842,M,18-25,18,B,0,0,5,,,6924
1002148,P00036342,F,18-25,0,B,0,1,5,8,,5420
1002743,P00009342,M,26-35,14,B,2,0,1,16,,15701
1001983,P00241242,M,26-35,14,A,3,0,1,11,15,19704
1004344,P00119642,M,26-35,1,A,4+,0,1,2,8,15632
1001340,P00118442,M,26-35,7,A,2,0,1,2,,4281
1000343,P00155242,F,36-45,3,B,2,0,3,4,12,10909
1004688,P00106042,M,26-35,9,C,3,1,5,,,1760
1003841,P00251842,M,46-50,18,A,4+,0,1,15,16,11627
1003425,P00207842,M,18-25,20,A,1,0,13,16,,373
1003521,P00254242,M,26-35,0,B,3,0,5,11,12,5218
1004029,P00178542,F,55+,3,C,4+,1,8,13,,10058
1004064,P00089042,M,46-50,0,A,1,1,13,,,766
1001692,P00184142,M,36-45,20,A,4+,1,8,14,,9845
1004252,P00234842,F,36-45,3,B,3,0,5,6,16,8840
1002600,P00008542,M,26-35,14,C,1,1,2,8,,16061
1004801,P00002042,M,26-35,4,C,3,0,1,,,11701
1001917,P00289942,M,18-25,10,B,1,0,3,4,5,10906
1005788,P00315742,M,26-35,0,A,4+,0,5,,,3745
1001306,P00242142,M,26-35,3,B,3,0,5,9,,6942
1004049,P00212042,M,46-50,11,A,3,1,13,15,,773
1004663,P00235442,M,26-35,4,A,0,0,1,15,,3987
1001647,P00319542,M,18-25,18,B,0,0,8,14,,3939
1003829,P00081142,F,26-35,1,B,1,0,6,8,14,12159
1000752,P00102442,F,26-35,3,A,3,0,8,,,7858
1005111,P00004642,M,36-45,2,B,1,1,8,14,,6158
1002485,P00279442,M,36-45,14,C,3,1,16,,,16616
1000331,P00128142,M,26-35,7,B,1,0,1,5,18,4005
1005389,P00059642,M,46-50,7,C,4+,1,1,2,3,11548
1000850,P00366442,M,36-45,0,A,3,1,8,12,,9832
1005782,P00210042,F,36-45,0,C,4+,0,8,14,,6142
1005418,P00086842,F,26-35,0,C,1,1,14,16,,10963
1005452,P00016642,M,36-45,6,A,4+,0,5,,,7057
1002134,P00042842,M,18-25,10,B,4+,0,5,,,8859
1005111,P00347242,M,36-45,2,B,1,1,8,,,9960
1004224,P00304642,F,46-50,1,C,1,1,2,14,15,9718
1004345,P00177942,F,26-35,14,B,1,0,5,8,,6993
1004934,P00275642,F,26-35,0,A,2,0,8,,,8000
1001809,P00338442,F,26-35,14,C,0,1,1,16,,11458
1000156,P00296942,F,46-50,7,C,4+,1,8,,,9895
1003513,P00178242,M,26-35,16,C,1,0,8,,,9857
1002818,P00334242,M,26-35,12,B,2,0,1,8,,11972
1001242,P00166642,F,36-45,0,A,0,1,8,,,8016
1002611,P00086242,M,26-35,3,B,4+,0,10,,,23284
